route,trip_count,pct_of_total
Emeryville Town Hall → Fulton St at Ashby Ave,1,0.0005723312195233625
College Ave at Alcatraz Ave → 19th Street BART Station,1,0.0005723312195233625
College Ave at Alcatraz Ave → 24th St at Market St,1,0.0005723312195233625
College Ave at Alcatraz Ave → 37th St at West St,1,0.0005723312195233625
College Ave at Alcatraz Ave → 45th St at Manila,1,0.0005723312195233625
College Ave at Alcatraz Ave → 47th St at San Pablo Ave,1,0.0005723312195233625
College Ave at Alcatraz Ave → Berkeley Civic Center,1,0.0005723312195233625
College Ave at Alcatraz Ave → Broadway at 30th St,1,0.0005723312195233625
College Ave at Alcatraz Ave → California St at University Ave,1,0.0005723312195233625
Empire St at 1st St → Paseo De San Antonio at 2nd St,1,0.0005723312195233625
Empire St at 1st St → Santa Clara St at 7th St,1,0.0005723312195233625
Empire St at 7th St → 9th St at San Fernando St,1,0.0005723312195233625
Empire St at 7th St → Autumn Parkway at Coleman Ave,1,0.0005723312195233625
Empire St at 7th St → Empire St at 1st St,1,0.0005723312195233625
Empire St at 7th St → Jackson St at 5th St,1,0.0005723312195233625
Empire St at 7th St → Ryland Park,1,0.0005723312195233625
Empire St at 7th St → San Fernando St at 4th St,1,0.0005723312195233625
Pierce St at Haight St → Harrison St at 20th St,1,0.0005723312195233625
Pierce St at Haight St → Howard St at 2nd St,1,0.0005723312195233625
Pierce St at Haight St → Howard St at Mary St,1,0.0005723312195233625
Pierce St at Haight St → Hubbell St at 16th St,1,0.0005723312195233625
Pierce St at Haight St → Jones St at Post St,1,0.0005723312195233625
Pierce St at Haight St → Lombard St at Columbus Ave,1,0.0005723312195233625
Pierce St at Haight St → Market St at Franklin St,1,0.0005723312195233625
Empire St at 1st St → Morrison Ave at Julian St,1,0.0005723312195233625
Clay St at Battery St → McAllister St at Baker St,1,0.0005723312195233625
Clay St at Battery St → Mission Bay Kids Park,1,0.0005723312195233625
Esprit Park → Alamo Square (Steiner St at Fulton St),1,0.0005723312195233625
Esprit Park → Broderick St at Oak St,1,0.0005723312195233625
Esprit Park → Bryant St at 6th St,1,0.0005723312195233625
Pierce St at Haight St → Folsom St at 3rd St,1,0.0005723312195233625
Pierce St at Haight St → Golden Gate Ave at Hyde St,1,0.0005723312195233625
Pierce St at Haight St → Guerrero Park,1,0.0005723312195233625
Clay St at Battery St → Valencia St at 21st St,1,0.0005723312195233625
Clay St at Battery St → Valencia St at 24th St,1,0.0005723312195233625
Rhode Island St at 17th St → San Francisco City Hall (Polk St at Grove St),1,0.0005723312195233625
Rhode Island St at 17th St → Webster St at Grove St,1,0.0005723312195233625
Clay St at Battery St → Father Alfred E Boeddeker Park,1,0.0005723312195233625
Clay St at Battery St → Folsom St at 19th St,1,0.0005723312195233625
Clay St at Battery St → Folsom St at 9th St,1,0.0005723312195233625
Clay St at Battery St → Guerrero Park,1,0.0005723312195233625
Pierce St at Haight St → 2nd St at Folsom St,1,0.0005723312195233625
Pierce St at Haight St → 4th St at 16th St,1,0.0005723312195233625
Pierce St at Haight St → 4th St at Mission Bay Blvd S,1,0.0005723312195233625
Pierce St at Haight St → 7th St at Brannan St,1,0.0005723312195233625
Pierce St at Haight St → 8th St at Ringold St,1,0.0005723312195233625
Pierce St at Haight St → Beale St at Harrison St,1,0.0005723312195233625
Pierce St at Haight St → Berry St at King St,1,0.0005723312195233625
Pierce St at Haight St → Broadway at Kearny,1,0.0005723312195233625
Clay St at Battery St → Cyril Magnin St at Ellis St,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Sanchez St at 17th St,1,0.0005723312195233625
Clay St at Battery St → 11th St at Bryant St,1,0.0005723312195233625
Clay St at Battery St → 17th St at Valencia St,1,0.0005723312195233625
Clay St at Battery St → 19th St at Florida St,1,0.0005723312195233625
Esprit Park → Pierce St at Haight St,1,0.0005723312195233625
Esprit Park → Raymond Kimbell Playground,1,0.0005723312195233625
Pierce St at Haight St → 24th St at Chattanooga St,1,0.0005723312195233625
Rockridge BART Station → Ellsworth St at Russell St,1,0.0005723312195233625
Rockridge BART Station → Emeryville Town Hall,1,0.0005723312195233625
Rockridge BART Station → Fulton St at Ashby Ave,1,0.0005723312195233625
Rockridge BART Station → Grand Ave at Santa Clara Ave,1,0.0005723312195233625
Clay St at Battery St → 22nd St at Dolores St,1,0.0005723312195233625
Clay St at Battery St → 7th St at Brannan St,1,0.0005723312195233625
Clay St at Battery St → 8th St at Brannan St,1,0.0005723312195233625
Clay St at Battery St → Broderick St at Oak St,1,0.0005723312195233625
Empire St at 7th St → San Salvador St at 9th St,1,0.0005723312195233625
Rockridge BART Station → 10th St at Fallon St,1,0.0005723312195233625
Rockridge BART Station → 27th St at MLK Jr Way,1,0.0005723312195233625
Rockridge BART Station → 2nd Ave at E 18th St,1,0.0005723312195233625
Rockridge BART Station → Ashby BART Station,1,0.0005723312195233625
Rockridge BART Station → Berkeley Civic Center,1,0.0005723312195233625
Rockridge BART Station → Channing Way at San Pablo Ave,1,0.0005723312195233625
Rockridge BART Station → Downtown Berkeley BART,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 4th St at 16th St,1,0.0005723312195233625
Rockridge BART Station → Woolsey St at Sacramento St,1,0.0005723312195233625
Russell St at College Ave → 13th St at Franklin St,1,0.0005723312195233625
Russell St at College Ave → 14th St at Mandela Pkwy,1,0.0005723312195233625
Russell St at College Ave → 55th St at Telegraph Ave,1,0.0005723312195233625
Russell St at College Ave → 59th St at Horton St,1,0.0005723312195233625
Russell St at College Ave → Broadway at Coronado Ave,1,0.0005723312195233625
Russell St at College Ave → Bushrod Park,1,0.0005723312195233625
Rockridge BART Station → Shattuck Ave at Telegraph Ave,1,0.0005723312195233625
Rockridge BART Station → Snow Park,1,0.0005723312195233625
Rockridge BART Station → Telegraph Ave at 27th St,1,0.0005723312195233625
Rockridge BART Station → University Ave at Oxford St,1,0.0005723312195233625
Rockridge BART Station → Washington St at 8th St,1,0.0005723312195233625
Rockridge BART Station → West Oakland BART Station,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 22nd St Caltrain Station,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 2nd St at Folsom St,1,0.0005723312195233625
Esprit Park → 5th St at Folsom,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Franklin Square,1,0.0005723312195233625
Rockridge BART Station → MLK Jr Way at University Ave,1,0.0005723312195233625
Rockridge BART Station → MacArthur BART Station,1,0.0005723312195233625
Rockridge BART Station → Market St at 45th St,1,0.0005723312195233625
Rockridge BART Station → North Berkeley BART Station,1,0.0005723312195233625
Rockridge BART Station → San Pablo Ave at 27th St,1,0.0005723312195233625
Rockridge BART Station → Shattuck Ave at 51st St,1,0.0005723312195233625
Pierce St at Haight St → Bryant St at 6th St,1,0.0005723312195233625
Pierce St at Haight St → Eureka Valley Recreation Center,1,0.0005723312195233625
Pierce St at Haight St → Father Alfred E Boeddeker Park,1,0.0005723312195233625
Esprit Park → Golden Gate Ave at Polk St,1,0.0005723312195233625
Esprit Park → Howard St at 8th St,1,0.0005723312195233625
Esprit Park → Jones St at Post St,1,0.0005723312195233625
Esprit Park → 20th St at Dolores St,1,0.0005723312195233625
Esprit Park → 24th St at Bartlett St,1,0.0005723312195233625
Esprit Park → Valencia St at Clinton Park,1,0.0005723312195233625
Esprit Park → Webster St at O'Farrell St,1,0.0005723312195233625
Eureka Valley Recreation Center → 16th St Mission BART,1,0.0005723312195233625
Esprit Park → Lane St at Revere Ave,1,0.0005723312195233625
Esprit Park → Mission Dolores Park,1,0.0005723312195233625
Church St at Duboce Ave → Salesforce Transit Center (Natoma St at 2nd St),1,0.0005723312195233625
Church St at Duboce Ave → San Francisco City Hall (Polk St at Grove St),1,0.0005723312195233625
Church St at Duboce Ave → Scott St at Golden Gate Ave,1,0.0005723312195233625
Pierce Ave at Market St → Saint James Park,1,0.0005723312195233625
Pierce Ave at Market St → San Pedro Square,1,0.0005723312195233625
Pierce Ave at Market St → Willow St at Vine St,1,0.0005723312195233625
Pierce St at Haight St → 11th St at Natoma St,1,0.0005723312195233625
Pierce St at Haight St → 19th St at Florida St,1,0.0005723312195233625
Pierce St at Haight St → 22nd St at Dolores St,1,0.0005723312195233625
Pierce St at Haight St → 23rd St at San Bruno Ave,1,0.0005723312195233625
Esprit Park → Turk St at Fillmore St,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 15th St at Potrero Ave,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 16th St Mission BART Station 2,1,0.0005723312195233625
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 16th St at Prosper St,1,0.0005723312195233625
Church St at Duboce Ave → McCoppin St at Valencia St,1,0.0005723312195233625
Church St at Duboce Ave → Mission Bay Kids Park,1,0.0005723312195233625
Church St at Duboce Ave → Mission Playground,1,0.0005723312195233625
Church St at Duboce Ave → Mississippi St at 17th St,1,0.0005723312195233625
Church St at Duboce Ave → Newhall St at 3rd St,1,0.0005723312195233625
Russell St at College Ave → College Ave at Bryant Ave,1,0.0005723312195233625
Russell St at College Ave → College Ave at Taft Ave,1,0.0005723312195233625
Russell St at College Ave → Dover St at 57th St,1,0.0005723312195233625
Russell St at College Ave → Harmon St at Adeline St,1,0.0005723312195233625
Church St at Duboce Ave → The Embarcadero at Vallejo St,1,0.0005723312195233625
Church St at Duboce Ave → Valencia St at Cesar Chavez St,1,0.0005723312195233625
Church St at Duboce Ave → Victoria Manalo Draves Park,1,0.0005723312195233625
Church St at Duboce Ave → Washington St at Kearny St,1,0.0005723312195233625
Eureka Valley Recreation Center → 22nd St at Dolores St,1,0.0005723312195233625
Eureka Valley Recreation Center → 23rd St at Tennessee St,1,0.0005723312195233625
Eureka Valley Recreation Center → 29th St at Tiffany Ave,1,0.0005723312195233625
Eureka Valley Recreation Center → 7th St at Brannan St,1,0.0005723312195233625
Eureka Valley Recreation Center → Alamo Square (Steiner St at Fulton St),1,0.0005723312195233625
Eureka Valley Recreation Center → Broderick St at Oak St,1,0.0005723312195233625
Eureka Valley Recreation Center → Bryant St at 2nd St,1,0.0005723312195233625
Eureka Valley Recreation Center → Bryant St at 6th St,1,0.0005723312195233625
Paseo De San Antonio at 2nd St → San Jose City Hall,1,0.0005723312195233625
Paseo De San Antonio at 2nd St → Taylor St at 9th St,1,0.0005723312195233625
Pierce Ave at Market St → Almaden Blvd at Balbach St,1,0.0005723312195233625
Pierce Ave at Market St → Delmas Ave and San Fernando St,1,0.0005723312195233625
Pierce Ave at Market St → Empire St at 1st St,1,0.0005723312195233625
Eureka Valley Recreation Center → 1st St at Folsom St,1,0.0005723312195233625
Eureka Valley Recreation Center → 20th St at Bryant St,1,0.0005723312195233625
Eureka Valley Recreation Center → 20th St at Dolores St,1,0.0005723312195233625
Russell St at College Ave → West St at University Ave,1,0.0005723312195233625
Ryland Park → Cahill Park,1,0.0005723312195233625
Church St at Duboce Ave → Folsom St at 13th St,1,0.0005723312195233625
Church St at Duboce Ave → Folsom St at 9th St,1,0.0005723312195233625
Church St at Duboce Ave → Golden Gate Ave at Hyde St,1,0.0005723312195233625
Church St at Duboce Ave → Harrison St at 20th St,1,0.0005723312195233625
Paseo De San Antonio at 2nd St → Julian St at 6th St,1,0.0005723312195233625
Paseo De San Antonio at 2nd St → Market St at Park St,1,0.0005723312195233625
Russell St at College Ave → MacArthur Blvd at Telegraph Ave,1,0.0005723312195233625
Russell St at College Ave → Miles Ave at Cavour St,1,0.0005723312195233625
Russell St at College Ave → Milvia St at Derby St,1,0.0005723312195233625
Russell St at College Ave → Shattuck Ave at 55th St,1,0.0005723312195233625
Russell St at College Ave → Telegraph Ave at 23rd St,1,0.0005723312195233625
Russell St at College Ave → Telegraph Ave at Carleton St,1,0.0005723312195233625
Russell St at College Ave → Virginia St at Shattuck Ave,1,0.0005723312195233625
Russell St at College Ave → Webster St at 19th St,1,0.0005723312195233625
China Basin St at 3rd St → Valencia St at 24th St,1,0.0005723312195233625
China Basin St at 3rd St → Webster St at O'Farrell St,1,0.0005723312195233625
Church St at Duboce Ave → 15th St at Potrero Ave,1,0.0005723312195233625
Church St at Duboce Ave → 16th St Mission BART,1,0.0005723312195233625
S Park St at 3rd St → 22nd St Caltrain Station,1,0.0005723312195233625
S Park St at 3rd St → 24th St at Bartlett St,1,0.0005723312195233625
S Park St at 3rd St → 24th St at Chattanooga St,1,0.0005723312195233625
S Park St at 3rd St → 29th St at Tiffany Ave,1,0.0005723312195233625
Church St at Duboce Ave → 5th St at Brannan St,1,0.0005723312195233625
Church St at Duboce Ave → 7th St at Brannan St,1,0.0005723312195233625
Church St at Duboce Ave → Alamo Square (Steiner St at Fulton St),1,0.0005723312195233625
Church St at Duboce Ave → Bryant St at 15th St,1,0.0005723312195233625
Church St at Duboce Ave → Bryant St at 2nd St,1,0.0005723312195233625
China Basin St at 3rd St → San Francisco Public Library (Grove St at Hyde St),1,0.0005723312195233625
China Basin St at 3rd St → Townsend St at 7th St,1,0.0005723312195233625
China Basin St at 3rd St → Valencia St at 16th St,1,0.0005723312195233625
Ryland Park → San Carlos St at Market St,1,0.0005723312195233625
S Park St at 3rd St → 11th St at Bryant St,1,0.0005723312195233625
Church St at Duboce Ave → 1st St at Folsom St,1,0.0005723312195233625
Church St at Duboce Ave → 22nd St at Dolores St,1,0.0005723312195233625
Church St at Duboce Ave → 24th St at Bartlett St,1,0.0005723312195233625
Church St at Duboce Ave → 24th St at Chattanooga St,1,0.0005723312195233625
Church St at Duboce Ave → 2nd St at Townsend St,1,0.0005723312195233625
Church St at Duboce Ave → 4th St at 16th St,1,0.0005723312195233625
Eureka Valley Recreation Center → China Basin St at 3rd St,1,0.0005723312195233625
Pierce Ave at Market St → Pierce Ave at Market St,1,0.0005723312195233625
Pierce Ave at Market St → Ryland Park,1,0.0005723312195233625
Church St at Duboce Ave → Jones St at Post St,1,0.0005723312195233625
Church St at Duboce Ave → Lombard St at Columbus Ave,1,0.0005723312195233625
Ryland Park → Julian St at 6th St,1,0.0005723312195233625
Ryland Park → Julian St at The Alameda,1,0.0005723312195233625
Ryland Park → Paseo De San Antonio at 2nd St,1,0.0005723312195233625
Eureka Valley Recreation Center → Mission Dolores Park,1,0.0005723312195233625
Eureka Valley Recreation Center → Mississippi St at 17th St,1,0.0005723312195233625
Eureka Valley Recreation Center → Myrtle St at Polk St,1,0.0005723312195233625
Eureka Valley Recreation Center → O'Farrell St at Divisadero St,1,0.0005723312195233625
Eureka Valley Recreation Center → Pierce St at Haight St,1,0.0005723312195233625
Eureka Valley Recreation Center → Powell St BART Station (Market St at 4th St),1,0.0005723312195233625
Eureka Valley Recreation Center → Precita Park,1,0.0005723312195233625
Eureka Valley Recreation Center → Raymond Kimbell Playground,1,0.0005723312195233625
Paseo De San Antonio at 2nd St → Bestor Art Park,1,0.0005723312195233625
Eureka Valley Recreation Center → Folsom St at 13th St,1,0.0005723312195233625
Eureka Valley Recreation Center → Grove St at Masonic Ave,1,0.0005723312195233625
Eureka Valley Recreation Center → Harrison St at 17th St,1,0.0005723312195233625
Eureka Valley Recreation Center → Howard St at 8th St,1,0.0005723312195233625
Eureka Valley Recreation Center → Hubbell St at 16th St,1,0.0005723312195233625
Eureka Valley Recreation Center → Jersey St at Church St,1,0.0005723312195233625
Eureka Valley Recreation Center → McAllister St at Baker St,1,0.0005723312195233625
China Basin St at 3rd St → Mendell St at Fairfax Ave,1,0.0005723312195233625
China Basin St at 3rd St → Mississippi St at 17th St,1,0.0005723312195233625
China Basin St at 3rd St → Newhall St at 3rd St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → 17th St at Valencia St,1,0.0005723312195233625
Parker St at Fulton St → Milvia St at Derby St,1,0.0005723312195233625
Parker St at Fulton St → Shattuck Ave at Telegraph Ave,1,0.0005723312195233625
Parker St at Fulton St → Telegraph Ave at 27th St,1,0.0005723312195233625
Parker St at Fulton St → Woolsey St at Sacramento St,1,0.0005723312195233625
S Park St at 3rd St → Bryant St at 6th St,1,0.0005723312195233625
China Basin St at 3rd St → Grove St at Divisadero,1,0.0005723312195233625
China Basin St at 3rd St → Harrison St at 17th St,1,0.0005723312195233625
China Basin St at 3rd St → Hyde St at Post St,1,0.0005723312195233625
China Basin St at 3rd St → Irwin St at 8th St,1,0.0005723312195233625
China Basin St at 3rd St → Lane St at Revere Ave,1,0.0005723312195233625
China Basin St at 3rd St → Lombard St at Columbus Ave,1,0.0005723312195233625
China Basin St at 3rd St → Market St at Dolores St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Telegraph Ave at Alcatraz Ave,1,0.0005723312195233625
China Basin St at 3rd St → 15th St at Potrero Ave,1,0.0005723312195233625
China Basin St at 3rd St → 16th St at Prosper St,1,0.0005723312195233625
China Basin St at 3rd St → 17th St at Dolores St,1,0.0005723312195233625
China Basin St at 3rd St → 19th St at Mission St,1,0.0005723312195233625
China Basin St at 3rd St → 1st St at Folsom St,1,0.0005723312195233625
China Basin St at 3rd St → 20th St at Bryant St,1,0.0005723312195233625
China Basin St at 3rd St → 22nd St at Dolores St,1,0.0005723312195233625
China Basin St at 3rd St → Bryant St at 15th St,1,0.0005723312195233625
China Basin St at 3rd St → Civic Center/UN Plaza BART Station (Market St at McAllister St),1,0.0005723312195233625
China Basin St at 3rd St → Eureka Valley Recreation Center,1,0.0005723312195233625
China Basin St at 3rd St → Fell St at Stanyan St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Shattuck Ave at Telegraph Ave,1,0.0005723312195233625
Channing Way at Shattuck Ave → Stanford Ave at Hollis St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Telegraph Ave at 19th St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Telegraph Ave at 23rd St,1,0.0005723312195233625
S Park St at 3rd St → Grove St at Masonic Ave,1,0.0005723312195233625
S Park St at 3rd St → Harrison St at 17th St,1,0.0005723312195233625
S Park St at 3rd St → Irwin St at 8th St,1,0.0005723312195233625
S Park St at 3rd St → Jackson Playground,1,0.0005723312195233625
S Park St at 3rd St → Jersey St at Church St,1,0.0005723312195233625
China Basin St at 3rd St → 5th St at Brannan St,1,0.0005723312195233625
China Basin St at 3rd St → 8th St at Ringold St,1,0.0005723312195233625
China Basin St at 3rd St → Broderick St at Oak St,1,0.0005723312195233625
China Basin St at 3rd St → Potrero Ave and Mariposa St,1,0.0005723312195233625
China Basin St at 3rd St → Potrero del Sol Park (25th St at Utah St),1,0.0005723312195233625
S Park St at 3rd St → Cyril Magnin St at Ellis St,1,0.0005723312195233625
S Park St at 3rd St → Eureka Valley Recreation Center,1,0.0005723312195233625
S Park St at 3rd St → Father Alfred E Boeddeker Park,1,0.0005723312195233625
S Park St at 3rd St → Folsom St at 13th St,1,0.0005723312195233625
S Park St at 3rd St → Folsom St at 15th St,1,0.0005723312195233625
S Park St at 3rd St → Golden Gate Ave at Polk St,1,0.0005723312195233625
Eureka Valley Recreation Center → Townsend St at 5th St,1,0.0005723312195233625
Eureka Valley Recreation Center → Townsend St at 7th St,1,0.0005723312195233625
Farnam St at Fruitvale Ave → Farnam St at Fruitvale Ave,1,0.0005723312195233625
Farnam St at Fruitvale Ave → Foothill Blvd at Harrington Ave,1,0.0005723312195233625
Father Alfred E Boeddeker Park → 11th St at Natoma St,1,0.0005723312195233625
S Park St at 3rd St → The Embarcadero at Vallejo St,1,0.0005723312195233625
S Park St at 3rd St → Valencia St at Cesar Chavez St,1,0.0005723312195233625
S Van Ness Ave at Market St → 16th St Mission BART,1,0.0005723312195233625
Parker Ave at McAllister St → San Francisco Public Library (Grove St at Hyde St),1,0.0005723312195233625
Parker Ave at McAllister St → The Embarcadero at Bryant St,1,0.0005723312195233625
Parker St at Fulton St → 10th St at Fallon St,1,0.0005723312195233625
Parker St at Fulton St → 53rd St at Hollis St,1,0.0005723312195233625
Parker St at Fulton St → 55th St at Telegraph Ave,1,0.0005723312195233625
Parker St at Fulton St → Adeline St at 40th St,1,0.0005723312195233625
Parker St at Fulton St → Broadway at Coronado Ave,1,0.0005723312195233625
Eureka Valley Recreation Center → Steuart St at Market St,1,0.0005723312195233625
Channing Way at Shattuck Ave → College Ave at Harwood Ave,1,0.0005723312195233625
Channing Way at Shattuck Ave → Doyle St at 59th St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Fifth St at Delaware St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Horton St at 40th St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Madison St at 17th St,1,0.0005723312195233625
Channing Way at Shattuck Ave → Market St at 45th St,1,0.0005723312195233625
Parker Ave at McAllister St → Masonic Ave at Turk St,1,0.0005723312195233625
Parker Ave at McAllister St → Potrero Ave and Mariposa St,1,0.0005723312195233625
China Basin St at 3rd St → 23rd St at San Bruno Ave,1,0.0005723312195233625
China Basin St at 3rd St → 24th St at Bartlett St,1,0.0005723312195233625
China Basin St at 3rd St → 29th St at Tiffany Ave,1,0.0005723312195233625
S Park St at 3rd St → Market St at Franklin St,1,0.0005723312195233625
S Park St at 3rd St → Mississippi St at 17th St,1,0.0005723312195233625
S Park St at 3rd St → Myrtle St at Polk St,1,0.0005723312195233625
S Park St at 3rd St → Potrero del Sol Park (25th St at Utah St),1,0.0005723312195233625
S Park St at 3rd St → Raymond Kimbell Playground,1,0.0005723312195233625
Channing Way at San Pablo Ave → 23rd Ave at Foothill Blvd,1,0.0005723312195233625
Channing Way at San Pablo Ave → Broadway at 30th St,1,0.0005723312195233625
Channing Way at San Pablo Ave → College Ave at Alcatraz Ave,1,0.0005723312195233625
Channing Way at San Pablo Ave → Derby St at College Ave,1,0.0005723312195233625
Channing Way at San Pablo Ave → Emeryville Public Market,1,0.0005723312195233625
Channing Way at San Pablo Ave → Emeryville Town Hall,1,0.0005723312195233625
Channing Way at San Pablo Ave → Fulton St at Ashby Ave,1,0.0005723312195233625
Channing Way at San Pablo Ave → Haste St at College Ave,1,0.0005723312195233625
S Van Ness Ave at Market St → 30th St at San Jose Ave,1,0.0005723312195233625
S Van Ness Ave at Market St → Beale St at Harrison St,1,0.0005723312195233625
S Van Ness Ave at Market St → Central Ave at Fell St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → Potrero del Sol Park (25th St at Utah St),1,0.0005723312195233625
Cesar Chavez St at Dolores St → Precita Park,1,0.0005723312195233625
Cesar Chavez St at Dolores St → The Embarcadero at Sansome St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → The Embarcadero at Steuart St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → Webster St at O'Farrell St,1,0.0005723312195233625
Channing Way at Shattuck Ave → 37th St at West St,1,0.0005723312195233625
Channing Way at Shattuck Ave → 45th St at Manila,1,0.0005723312195233625
Channing Way at Shattuck Ave → 47th St at San Pablo Ave,1,0.0005723312195233625
Channing Way at Shattuck Ave → Alcatraz Ave at Shattuck Ave,1,0.0005723312195233625
Channing Way at Shattuck Ave → Bushrod Park,1,0.0005723312195233625
S Van Ness Ave at Market St → 24th St at Bartlett St,1,0.0005723312195233625
S Van Ness Ave at Market St → 29th St at Tiffany Ave,1,0.0005723312195233625
S Van Ness Ave at Market St → 2nd St at Folsom St,1,0.0005723312195233625
Channing Way at San Pablo Ave → Haste St at Telegraph Ave,1,0.0005723312195233625
Channing Way at San Pablo Ave → Horton St at 40th St,1,0.0005723312195233625
Channing Way at San Pablo Ave → Market St at Brockhurst St,1,0.0005723312195233625
Channing Way at San Pablo Ave → San Pablo Ave at MLK Jr Way,1,0.0005723312195233625
Channing Way at San Pablo Ave → San Pablo Park,1,0.0005723312195233625
Channing Way at San Pablo Ave → Stanford Ave at Hollis St,1,0.0005723312195233625
Channing Way at San Pablo Ave → Vine St at Shattuck Ave,1,0.0005723312195233625
Channing Way at San Pablo Ave → Virginia St at Shattuck Ave,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Division St at Potrero Ave,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Fell St at Stanyan St,1,0.0005723312195233625
Parker Ave at McAllister St → Broderick St at Oak St,1,0.0005723312195233625
Parker Ave at McAllister St → Fell St at Stanyan St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → Church St at Duboce Ave,1,0.0005723312195233625
Cesar Chavez St at Dolores St → Civic Center/UN Plaza BART Station (Market St at McAllister St),1,0.0005723312195233625
Cesar Chavez St at Dolores St → Division St at Potrero Ave,1,0.0005723312195233625
Cesar Chavez St at Dolores St → Embarcadero BART Station (Beale St at Market St),1,0.0005723312195233625
Father Alfred E Boeddeker Park → 4th St at 16th St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → 7th St at Brannan St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Alamo Square (Steiner St at Fulton St),1,0.0005723312195233625
Father Alfred E Boeddeker Park → Broadway at Battery St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Bryant St at 6th St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → China Basin St at 3rd St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Clay St at Battery St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Davis St at Jackson St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Precita Park,1,0.0005723312195233625
Page St at Scott St → Precita Park,1,0.0005723312195233625
Page St at Scott St → The Embarcadero at Sansome St,1,0.0005723312195233625
Page St at Scott St → Townsend St at 5th St,1,0.0005723312195233625
Parker Ave at McAllister St → 15th St at Potrero Ave,1,0.0005723312195233625
Father Alfred E Boeddeker Park → 23rd St at Tennessee St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → 24th St at Bartlett St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → 29th St at Church St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → 29th St at Tiffany Ave,1,0.0005723312195233625
Cesar Chavez St at Dolores St → 4th St at Harrison St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → 7th St at Brannan St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → 8th St at Ringold St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → Bryant St at 15th St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → Bryant St at 6th St,1,0.0005723312195233625
Cesar Chavez St at Dolores St → China Basin St at 3rd St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Page St at Scott St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Golden Gate Ave at Franklin St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Grove St at Divisadero,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Howard St at 2nd St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Howard St at 8th St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Hubbell St at 16th St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Hyde St at Post St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Masonic Ave at Turk St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Mission Dolores Park,1,0.0005723312195233625
Cesar Chavez St at Dolores St → 14th St at Mission St,1,0.0005723312195233625
Fell St at Stanyan St → 11th St at Bryant St,1,0.0005723312195233625
Fell St at Stanyan St → 16th St Mission BART Station 2,1,0.0005723312195233625
Page St at Scott St → Folsom St at 3rd St,1,0.0005723312195233625
Page St at Scott St → Franklin Square,1,0.0005723312195233625
Page St at Scott St → Myrtle St at Polk St,1,0.0005723312195233625
Page St at Scott St → Parker Ave at McAllister St,1,0.0005723312195233625
Father Alfred E Boeddeker Park → Franklin Square,1,0.0005723312195233625
S Van Ness Ave at Market St → Grove St at Masonic Ave,1,0.0005723312195233625
S Van Ness Ave at Market St → Hubbell St at 16th St,1,0.0005723312195233625
Central Ave at Fell St → S Park St at 3rd St,1,0.0005723312195233625
